,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
989,601888.SH,20190524,75.6,76.83,75.0,75.3,75.33,-0.03,-0.0398,47628.4,360624.802
990,601888.SH,20190523,76.5,76.89,74.65,75.33,76.97,-1.64,-2.1307,70339.45,532797.56
991,601888.SH,20190522,76.69,78.0,75.8,76.97,76.32,0.65,0.8517,75950.7,584699.25
992,601888.SH,20190521,76.34,78.02,76.1,76.32,76.01,0.31,0.4078,79358.97,611310.564
993,601888.SH,20190520,76.45,76.99,74.5,76.01,77.19,-1.18,-1.5287,82422.53,623894.914
994,601888.SH,20190517,79.2,79.35,76.98,77.19,79.0,-1.81,-2.2911,81274.7,635380.927
995,601888.SH,20190516,77.98,79.04,77.25,79.0,77.8,1.2,1.5424,91346.29,716020.702
996,601888.SH,20190515,76.0,78.13,74.9,77.8,75.15,2.65,3.5263,79930.79,611931.72
997,601888.SH,20190514,75.8,77.0,74.8,75.15,77.02,-1.87,-2.4279,98652.84,745779.932
998,601888.SH,20190513,76.48,78.78,76.15,77.02,77.15,-0.13,-0.1685,64533.29,500140.129
999,601888.SH,20190510,74.05,78.08,74.0,77.15,73.65,3.5,4.7522,125881.93,962406.479
1000,601888.SH,20190509,72.66,74.72,71.41,73.65,73.41,0.24,0.3269,127195.36,933580.571
1001,601888.SH,20190508,75.66,76.65,73.0,73.41,76.4,-2.99,-3.9136,80976.84,610148.074
1002,601888.SH,20190507,76.01,77.7,74.88,76.4,76.01,0.39,0.5131,177226.99,1344596.637
1003,601888.SH,20190506,75.0,76.9,74.0,76.01,77.49,-1.48,-1.9099,152401.2,1153235.413
1004,601888.SH,20190430,79.55,79.75,77.14,77.49,79.98,-2.49,-3.1133,100925.68,790766.286
1005,601888.SH,20190429,78.65,80.88,77.29,79.98,77.3,2.68,3.467,144159.57,1140327.469
1006,601888.SH,20190426,78.8,79.74,75.65,77.3,79.32,-2.02,-2.5466,119972.05,926086.581
1007,601888.SH,20190425,78.25,80.34,78.2,79.32,78.83,0.49,0.6216,80515.21,641011.992
1008,601888.SH,20190424,77.93,79.15,77.41,78.83,77.4,1.43,1.8475,82481.43,646125.39
1009,601888.SH,20190423,78.0,79.5,77.4,77.4,78.0,-0.6,-0.7692,105778.78,828570.803
1010,601888.SH,20190422,78.0,80.15,77.22,78.0,78.64,-0.64,-0.8138,63821.78,501813.068
1011,601888.SH,20190419,78.37,79.3,76.14,78.64,78.23,0.41,0.5241,61654.6,479284.394
1012,601888.SH,20190418,75.7,78.4,75.65,78.23,76.18,2.05,2.691,79968.96,620636.273
1013,601888.SH,20190417,74.86,76.18,74.02,76.18,74.67,1.51,2.0222,97506.56,728916.044
1014,601888.SH,20190416,72.54,74.67,72.54,74.67,72.91,1.76,2.4139,118477.07,872311.998
1015,601888.SH,20190415,72.8,75.5,72.79,72.91,71.38,1.53,2.1435,118805.64,877063.318
1016,601888.SH,20190412,72.18,73.55,70.71,71.38,72.25,-0.87,-1.2042,90567.72,650280.816
1017,601888.SH,20190411,72.56,74.31,71.21,72.25,72.4,-0.15,-0.2072,112941.39,820252.461
1018,601888.SH,20190410,73.38,73.4,71.11,72.4,73.23,-0.83,-1.1334,86004.21,622131.807
1019,601888.SH,20190409,72.0,73.73,71.99,73.23,72.11,1.12,1.5532,73510.37,535911.074
1020,601888.SH,20190408,71.99,74.33,70.88,72.11,72.35,-0.24,-0.3317,115046.17,835830.393
1021,601888.SH,20190404,71.6,72.67,70.69,72.35,71.62,0.73,1.0193,66345.19,477541.473
1022,601888.SH,20190403,70.4,72.19,69.85,71.62,70.42,1.2,1.7041,84944.41,605780.312
1023,601888.SH,20190402,70.35,71.27,69.29,70.42,69.98,0.44,0.6288,95241.92,668505.774
1024,601888.SH,20190401,71.0,73.6,69.86,69.98,70.08,-0.1,-0.1427,160971.15,1145626.593
1025,601888.SH,20190329,67.88,71.18,67.88,70.08,67.79,2.29,3.3781,183314.78,1280088.511
1026,601888.SH,20190328,65.56,69.74,65.02,67.79,65.47,2.32,3.5436,234690.97,1592833.523
1027,601888.SH,20190327,64.15,65.51,63.72,65.47,63.65,1.82,2.8594,149165.64,970930.919
1028,601888.SH,20190326,62.93,64.0,62.9,63.65,62.61,1.04,1.6611,95941.46,608367.289
1029,601888.SH,20190325,63.0,63.43,62.25,62.61,64.25,-1.64,-2.5525,142000.26,891626.575
1030,601888.SH,20190322,63.69,65.68,63.34,64.25,63.9,0.35,0.5477,118578.66,766283.1
1031,601888.SH,20190321,63.48,64.2,62.15,63.9,63.7,0.2,0.314,111708.75,707187.893
1032,601888.SH,20190320,62.96,64.19,62.69,63.7,62.89,0.81,1.288,125577.68,795967.316
1033,601888.SH,20190319,63.2,63.66,62.6,62.89,62.9,-0.01,-0.0159,108453.12,683699.868
1034,601888.SH,20190318,60.95,63.0,60.5,62.9,60.95,1.95,3.1993,174446.14,1084345.39
1035,601888.SH,20190315,60.57,61.38,60.0,60.95,60.14,0.81,1.3469,125815.18,764907.531
1036,601888.SH,20190314,60.0,60.85,59.93,60.14,59.93,0.21,0.3504,77396.11,467218.474
1037,601888.SH,20190313,60.18,60.88,59.4,59.93,60.14,-0.21,-0.3492,105418.71,633207.935
1038,601888.SH,20190312,62.0,62.0,59.93,60.14,61.0,-0.86,-1.4098,160052.73,970460.409
1039,601888.SH,20190311,59.9,61.03,59.9,61.0,59.55,1.45,2.4349,117192.8,712264.824
1040,601888.SH,20190308,60.52,61.0,58.66,59.55,61.5,-1.95,-3.1707,230256.22,1374999.552
1041,601888.SH,20190307,61.5,61.65,60.71,61.5,61.67,-0.17,-0.2757,115113.94,704902.662
1042,601888.SH,20190306,62.38,62.4,60.77,61.67,62.4,-0.73,-1.1699,171152.15,1051490.328
1043,601888.SH,20190305,63.48,64.0,61.19,62.4,63.73,-1.33,-2.0869,193718.98,1207331.793
1044,601888.SH,20190304,64.98,65.95,63.3,63.73,64.45,-0.72,-1.1171,148736.12,964340.46
1045,601888.SH,20190301,64.6,65.55,63.23,64.45,63.8,0.65,1.0188,88637.4,568729.924
1046,601888.SH,20190228,63.0,64.59,62.6,63.8,63.08,0.72,1.1414,72638.42,464629.032
1047,601888.SH,20190227,62.4,64.22,62.36,63.08,62.35,0.73,1.1708,116817.47,743274.001
1048,601888.SH,20190226,64.76,66.04,62.0,62.35,64.77,-2.42,-3.7363,151254.41,971879.578
1049,601888.SH,20190225,63.0,64.92,62.21,64.77,62.93,1.84,2.9239,150921.87,961722.47
1050,601888.SH,20190222,62.6,63.0,61.21,62.93,62.52,0.41,0.6558,73026.46,453373.462
1051,601888.SH,20190221,62.45,63.33,61.8,62.52,62.45,0.07,0.1121,76679.22,480873.586
1052,601888.SH,20190220,61.5,63.51,61.5,62.45,61.5,0.95,1.5447,91214.31,571703.673
1053,601888.SH,20190219,61.02,62.18,60.85,61.5,61.27,0.23,0.3754,87579.51,537148.427
1054,601888.SH,20190218,60.36,61.47,60.3,61.27,59.61,1.66,2.7848,119729.79,729172.991
1055,601888.SH,20190215,61.7,62.36,59.39,59.61,61.83,-2.22,-3.5905,116975.14,705478.233
1056,601888.SH,20190214,60.18,62.48,59.58,61.83,60.0,1.83,3.05,122842.13,754212.904
1057,601888.SH,20190213,58.18,60.35,58.18,60.0,58.18,1.82,3.1282,132804.46,791592.377
1058,601888.SH,20190212,57.8,58.8,57.3,58.18,58.1,0.08,0.1377,94221.77,546344.309
1059,601888.SH,20190211,54.54,58.58,54.54,58.1,54.5,3.6,6.6055,171996.42,976426.364
1060,601888.SH,20190201,54.8,54.9,53.5,54.5,54.5,0.0,0.0,140500.37,762606.688
1061,601888.SH,20190131,54.2,54.85,53.35,54.5,54.4,0.1,0.1838,113524.76,616159.751
1062,601888.SH,20190130,55.8,55.8,54.01,54.4,55.87,-1.47,-2.6311,168843.43,924973.816
1063,601888.SH,20190129,54.67,56.05,54.5,55.87,55.0,0.87,1.5818,91538.97,508052.321
1064,601888.SH,20190128,56.5,56.97,54.67,55.0,56.43,-1.43,-2.5341,158471.33,880517.965
1065,601888.SH,20190125,55.25,57.11,55.06,56.43,56.0,0.43,0.7679,114745.68,647341.062
1066,601888.SH,20190124,53.31,56.12,53.31,56.0,59.11,-3.11,-5.2614,299595.12,1643178.981
1067,601888.SH,20190123,59.15,59.6,58.5,59.11,58.9,0.21,0.3565,40175.03,236839.251
1068,601888.SH,20190122,59.98,59.98,58.39,58.9,59.87,-0.97,-1.6202,66798.61,394899.035
1069,601888.SH,20190121,59.52,60.3,59.28,59.87,59.43,0.44,0.7404,108908.12,651326.973
1070,601888.SH,20190118,58.6,59.95,57.0,59.43,60.8,-1.37,-2.2533,221084.6,1289356.887
1071,601888.SH,20190117,61.16,61.16,60.45,60.8,61.13,-0.33,-0.5398,43180.03,262383.103
1072,601888.SH,20190116,60.99,61.48,60.0,61.13,60.78,0.35,0.5758,68661.35,416962.974
1073,601888.SH,20190115,58.8,60.95,58.8,60.78,58.6,2.18,3.7201,93667.54,561464.028
1074,601888.SH,20190114,60.15,60.64,58.46,58.6,60.68,-2.08,-3.4278,54941.64,324813.994
1075,601888.SH,20190111,60.41,61.0,59.77,60.68,60.1,0.58,0.9651,63140.91,381817.885
1076,601888.SH,20190110,60.86,61.4,59.8,60.1,60.9,-0.8,-1.3136,61271.45,368794.757
1077,601888.SH,20190109,59.61,62.56,59.55,60.9,59.6,1.3,2.1812,127351.12,782591.798
1078,601888.SH,20190108,57.82,59.9,57.74,59.6,58.1,1.5,2.5818,61794.86,364318.263
1079,601888.SH,20190107,57.38,58.58,56.89,58.1,57.1,1.0,1.7513,85276.59,492006.161
1080,601888.SH,20190104,56.05,58.21,55.73,57.1,56.98,0.12,0.2106,106282.91,608741.716
1081,601888.SH,20190103,59.64,59.64,56.5,56.98,59.8,-2.82,-4.7157,112042.84,646870.459
1082,601888.SH,20190102,60.53,60.88,58.9,59.8,60.2,-0.4,-0.6645,69185.54,413201.125
